College,Branch,Year,University,Category,Percentile
"Government College of Engineering, Karad",Computer Engineering,2022,Shivaji University,GOPENS,96.64089428
"Government College of Engineering, Karad",Computer Engineering,2022,Shivaji University,TFWS,97.16198646
"Government College of Engineering, Karad",Computer Engineering,2022,Shivaji University,EWS,96.6852086
"Government College of Engineering, Karad",Computer Engineering,2022,Shivaji University,GOBCS,96.13032615
"Government College of Engineering, Karad",Information Technology ,2022,Shivaji University,GOPENS,95.76912025
"Government College of Engineering, Karad",Information Technology ,2022,Shivaji University,TFWS,97.08182488
"Government College of Engineering, Karad",Information Technology ,2022,Shivaji University,EWS,95.75060414
"Government College of Engineering, Karad",Information Technology ,2022,Shivaji University,GOBCS,96.56007212
"Government College of Engineering, Karad",Mechanical Engineering,2022,Shivaji University,GOPENS,89.96162673
"Government College of Engineering, Karad",Mechanical Engineering,2022,Shivaji University,TFWS,95.21730198
"Government College of Engineering, Karad",Mechanical Engineering,2022,Shivaji University,EWS,91.64644519
"Government College of Engineering, Karad",Mechanical Engineering,2022,Shivaji University,GOBCS,85.80401903
"Government College of Engineering, Karad",Elecrical Engineering,2022,Shivaji University,GOPENS,90.25478289
"Government College of Engineering, Karad",Elecrical Engineering,2022,Shivaji University,TFWS,96.09074431
"Government College of Engineering, Karad",Elecrical Engineering,2022,Shivaji University,EWS,92.69910672
"Government College of Engineering, Karad",Elecrical Engineering,2022,Shivaji University,GOBCS,86.46315734
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Engineering,2022,Shivaji University,GOPENS,88.15542434
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Engineering,2022,Shivaji University,TFWS,93.87317295
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Engineering,2022,Shivaji University,EWS,90.0571862
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Engineering,2022,Shivaji University,GOBCS,82.64090671
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Information Technology ,2022,Shivaji University,GOPENS,86.01271881
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Information Technology ,2022,Shivaji University,TFWS,89.78802707
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Information Technology ,2022,Shivaji University,EWS,88.96546636
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Information Technology ,2022,Shivaji University,GOBCS,81.06134513
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,2022,Shivaji University,GOPENS,5.550735596
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,2022,Shivaji University,TFWS,46.52128304
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,2022,Shivaji University,EWS,36.71513843
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,2022,Shivaji University,GOBCS,8.348439145
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Elecrical Engineering,2022,Shivaji University,GOPENS,40.40504477
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Elecrical Engineering,2022,Shivaji University,TFWS,74.93531688
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Elecrical Engineering,2022,Shivaji University,EWS,64.40353909
"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Elecrical Engineering,2022,Shivaji University,GOBCS,7.73887611
"Walchand College of Engineering, Sangli",Computer Engineering,2022,Shivaji University,GOPENS,98.39551901
"Walchand College of Engineering, Sangli",Computer Engineering,2022,Shivaji University,TFWS,99.06294745
"Walchand College of Engineering, Sangli",Computer Engineering,2022,Shivaji University,EWS,98.45118241
"Walchand College of Engineering, Sangli",Computer Engineering,2022,Shivaji University,GOBCS,98.56237165
"Walchand College of Engineering, Sangli",Information Technology ,2022,Shivaji University,GOPENS,98.47907964
"Walchand College of Engineering, Sangli",Information Technology ,2022,Shivaji University,TFWS,98.42822816
"Walchand College of Engineering, Sangli",Information Technology ,2022,Shivaji University,EWS,98.43800144
"Walchand College of Engineering, Sangli",Information Technology ,2022,Shivaji University,GOBCS,98.37525922
"Walchand College of Engineering, Sangli",Mechanical Engineering,2022,Shivaji University,GOPENS,95.412786
"Walchand College of Engineering, Sangli",Mechanical Engineering,2022,Shivaji University,TFWS,96.4057521
"Walchand College of Engineering, Sangli",Mechanical Engineering,2022,Shivaji University,EWS,95.6751122
"Walchand College of Engineering, Sangli",Mechanical Engineering,2022,Shivaji University,GOBCS,95.87636877
"Walchand College of Engineering, Sangli",Elecrical Engineering,2022,Shivaji University,GOPENS,95.94818411
"Walchand College of Engineering, Sangli",Elecrical Engineering,2022,Shivaji University,TFWS,96.97645691
"Walchand College of Engineering, Sangli",Elecrical Engineering,2022,Shivaji University,EWS,96.03040136
"Walchand College of Engineering, Sangli",Elecrical Engineering,2022,Shivaji University,GOBCS,96.76229267
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Computer Engineering,2022,Shivaji University,GOPENS,47.14199355
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Computer Engineering,2022,Shivaji University,TFWS,50.51806325
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Computer Engineering,2022,Shivaji University,EWS,40.47782296
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Computer Engineering,2022,Shivaji University,GOBCS,37.67908762
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Information Technology ,2022,Shivaji University,GOPENS,67.06645898
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Information Technology ,2022,Shivaji University,TFWS,7.860158953
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Information Technology ,2022,Shivaji University,EWS,52.04690712
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Information Technology ,2022,Shivaji University,GOBCS,49.20658008
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Mechanical Engineering,2022,Shivaji University,GOPENS,33.28752368
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Mechanical Engineering,2022,Shivaji University,TFWS,36.24489355
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Mechanical Engineering,2022,Shivaji University,EWS,31.61899671
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Mechanical Engineering,2022,Shivaji University,GOBCS,16.45756019
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Elecrical Engineering,2022,Shivaji University,GOPENS,36.8438737
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Elecrical Engineering,2022,Shivaji University,TFWS,39.61897047
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Elecrical Engineering,2022,Shivaji University,EWS,38.40983656
"S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",Elecrical Engineering,2022,Shivaji University,GOBCS,34.80895334
"Department of Technology, Shivaji University, Kolhapur",Computer Engineering,2022,Shivaji University,GOPENS,81.03656616
"Department of Technology, Shivaji University, Kolhapur",Computer Engineering,2022,Shivaji University,TFWS,88.48775947
"Department of Technology, Shivaji University, Kolhapur",Computer Engineering,2022,Shivaji University,EWS,84.48006453
"Department of Technology, Shivaji University, Kolhapur",Computer Engineering,2022,Shivaji University,GOBCS,70.78855395
"Department of Technology, Shivaji University, Kolhapur",Information Technology ,2022,Shivaji University,GOPENS,78.96093947
"Department of Technology, Shivaji University, Kolhapur",Information Technology ,2022,Shivaji University,TFWS,80.90490174
"Department of Technology, Shivaji University, Kolhapur",Information Technology ,2022,Shivaji University,EWS,77.99893183
"Department of Technology, Shivaji University, Kolhapur",Information Technology ,2022,Shivaji University,GOBCS,67.76511475
"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,2022,Shivaji University,GOPENS,18.48745297
"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,2022,Shivaji University,TFWS,51.32977529
"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,2022,Shivaji University,EWS,42.93686242
"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,2022,Shivaji University,GOBCS,17.27303516
"Department of Technology, Shivaji University, Kolhapur",Elecrical Engineering,2022,Shivaji University,GOPENS,27.75907371
"Department of Technology, Shivaji University, Kolhapur",Elecrical Engineering,2022,Shivaji University,TFWS,86.57479384
"Department of Technology, Shivaji University, Kolhapur",Elecrical Engineering,2022,Shivaji University,EWS,64.41101877
"Department of Technology, Shivaji University, Kolhapur",Elecrical Engineering,2022,Shivaji University,GOBCS,7.3848219
Kolhapur Institute of Technology's College of Engineering,Computer Engineering,2022,Shivaji University,GOPENS,94.30377419
Kolhapur Institute of Technology's College of Engineering,Computer Engineering,2022,Shivaji University,TFWS,95.90683767
Kolhapur Institute of Technology's College of Engineering,Computer Engineering,2022,Shivaji University,EWS,95.44175165
Kolhapur Institute of Technology's College of Engineering,Computer Engineering,2022,Shivaji University,GOBCS,93.06578816
Kolhapur Institute of Technology's College of Engineering,Information Technology ,2022,Shivaji University,GOPENS,88.16330791
Kolhapur Institute of Technology's College of Engineering,Information Technology ,2022,Shivaji University,TFWS,96.30155166
Kolhapur Institute of Technology's College of Engineering,Information Technology ,2022,Shivaji University,EWS,90.78693254
Kolhapur Institute of Technology's College of Engineering,Information Technology ,2022,Shivaji University,GOBCS,82.31806851
Kolhapur Institute of Technology's College of Engineering,Mechanical Engineering,2022,Shivaji University,GOPENS,59.71828632
Kolhapur Institute of Technology's College of Engineering,Mechanical Engineering,2022,Shivaji University,TFWS,82.06014409
Kolhapur Institute of Technology's College of Engineering,Mechanical Engineering,2022,Shivaji University,EWS,67.76171306
Kolhapur Institute of Technology's College of Engineering,Mechanical Engineering,2022,Shivaji University,GOBCS,29.01371779
Kolhapur Institute of Technology's College of Engineering,Elecrical Engineering,2022,Shivaji University,GOPENS,74.9779347
Kolhapur Institute of Technology's College of Engineering,Elecrical Engineering,2022,Shivaji University,TFWS,85.39378976
Kolhapur Institute of Technology's College of Engineering,Elecrical Engineering,2022,Shivaji University,EWS,77.74851697
Kolhapur Institute of Technology's College of Engineering,Elecrical Engineering,2022,Shivaji University,GOBCS,37.80035357
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Engineering,2022,Shivaji University,GOPENS,80.83707446
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Engineering,2022,Shivaji University,TFWS,91.06927982
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Engineering,2022,Shivaji University,EWS,84.26093811
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Engineering,2022,Shivaji University,GOBCS,62.78855296
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Information Technology ,2022,Shivaji University,GOPENS,68.49284611
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Information Technology ,2022,Shivaji University,TFWS,78.99249128
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Information Technology ,2022,Shivaji University,EWS,72.44145496
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Information Technology ,2022,Shivaji University,GOBCS,51.90770774
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,2022,Shivaji University,GOPENS,4.316012243
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,2022,Shivaji University,TFWS,39.86735966
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,2022,Shivaji University,EWS,38.1971212
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,2022,Shivaji University,GOBCS,2.122258563
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2022,Shivaji University,GOPENS,6.389707454
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2022,Shivaji University,TFWS,36.39820907
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2022,Shivaji University,EWS,29.17076844
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2022,Shivaji University,GOBCS,3.710732203
COEP,Computer Engineering,2021,Pune University,GOPENS,97.91119436
COEP,Computer Engineering,2021,Pune University,TFWS,97.74840222
COEP,Computer Engineering,2021,Pune University,EWS,97.5716288
COEP,Computer Engineering,2021,Pune University,GOBCS,97.78056956
COEP,Information Technology ,2021,Pune University,GOPENS,97.86239039
COEP,Information Technology ,2021,Pune University,TFWS,98.00043469
COEP,Information Technology ,2021,Pune University,EWS,97.84956702
COEP,Information Technology ,2021,Pune University,GOBCS,97.54582209
COEP,Mechanical Engineering,2021,Pune University,GOPENS,97.39309908
COEP,Mechanical Engineering,2021,Pune University,TFWS,97.2491946
COEP,Mechanical Engineering,2021,Pune University,EWS,96.50862384
COEP,Mechanical Engineering,2021,Pune University,GOBCS,96.83624212
COEP,Elecrical Engineering,2021,Pune University,GOPENS,97.72937584
COEP,Elecrical Engineering,2021,Pune University,TFWS,98.03329499
COEP,Elecrical Engineering,2021,Pune University,EWS,97.35454571
COEP,Elecrical Engineering,2021,Pune University,GOBCS,97.65110546
PICT,Computer Engineering,2021,Pune University,GOPENS,98.11351557
PICT,Computer Engineering,2021,Pune University,TFWS,98.17105817
PICT,Computer Engineering,2021,Pune University,EWS,97.72178448
PICT,Computer Engineering,2021,Pune University,GOBCS,98.17048567
PICT,Information Technology ,2021,Pune University,GOPENS,98.21430047
PICT,Information Technology ,2021,Pune University,TFWS,98.10653868
PICT,Information Technology ,2021,Pune University,EWS,97.75679272
